DRAQ5+2 & R3 & R2 & R1
Object Number	Diameter_AdaptiveErode(Object(M01, Ch01, Tight), Ch01, 95)
2863	13.3968761873133
2889	16.181909989207
2897	12.7915400209503
2927	16.2604422325911
2932	15.9439925613657
2935	13.8079025958929
2943	17.0590747445288
2952	16.8251488375023
2954	17.4446856064938
2964	15.9351125870978
2965	13.8947616741562
2970	16.4422255154502
2975	16.3429279848127
2976	11.1160640057932
2997	15.6889438218406
3000	15.6256634678672
3003	16.3991265539936
3020	14.8881177774564
3024	14.7544180531716
3028	14.6581716374763
3034	16.089804590114
3036	15.189298575785
3039	11.9683470246512
3045	18.027265659215
3069	16.8209420243755
3071	17.1830822508792
3077	16.9508677626004
3079	14.6678246985407
3086	17.2160000631418
3091	17.4000024403932
3093	13.8181496493224
3096	14.4098338679497
3097	11.6628747249841
3108	16.8251488375023
3114	16.2343070286114
3119	19.6789518647924
3127	14.493085937296
3134	15.4525962794723
3135	15.9573032573487
3136	15.025338353587
3139	16.6815220419551
3152	14.3704895382271
3153	15.2497491074926
3154	16.2343070286114
3157	16.5921902859596
3159	16.5751201268251
3167	10.3238433239102
3175	18.1875111720295
3177	16.9257986814494
3181	16.5494818746229
3184	17.4487420384999
3195	20.712708114197
3204	14.453968225101
3212	15.9351125870978
3213	16.2865354971414
3214	16.3255971973452
3216	17.6383420737639
3224	16.5494818746229
3226	17.0590747445288
3227	15.4434337549315
3239	16.9675599062439
3248	15.1986143071581
3251	11.6992266304609
3252	14.7735920938195
3258	14.5320983522498
3259	14.2716541870329
3263	17.5377461691507
3269	10.8257772113276
3278	15.9573032573487
3284	17.6142514519039
3290	16.8461671453068
3292	17.0839482567594
3295	14.2418698327867
3296	16.5023749604337
3302	18.354070495421
3305	16.9466921577181
3309	17.277551922209
3322	16.089804590114
3328	14.787956309263
3332	16.9341591653781
3360	13.996258725661
3386	13.5805114102074
3397	13.7050106809015
3401	18.0586447354592
3432	14.7304154050131
3436	21.3354563699444
3445	15.0629723220017
3448	16.0633917603924
3462	19.7507468929875
3477	16.2778423897715
3481	14.0517696145134
3482	11.0265715227836
3484	16.5109498505735
3487	16.5537576741709
3488	17.0466243781376
3505	14.7448216826909
3506	11.6324946923333
3507	14.7735920938195
3520	17.0963714422019
3542	16.9466921577181
3552	20.1269854027192
3553	14.7400211545863
3555	13.9151203102383
3559	12.9509936990152
3563	19.7328226249401
3567	14.8833634686086
3578	15.3975393480886
3583	15.0112012906918
3599	19.8222818859206
3611	16.9425155237279
3617	17.6463649725521
3623	16.8293545990572
3625	14.8357365833885
3628	16.4293076984642
3632	21.3917723996338
3633	19.5236985578713
3636	13.6480894919363
3637	13.1354746225556
3641	15.0864458788974
3643	17.7423567866663
3645	16.1337298823017
3647	15.1005124981574
3660	16.269144637406
3661	16.5152356260774
3665	15.0629723220017
3666	13.8027762164342
3675	14.8309654829006
3694	13.864167666376
3696	15.0347556772027
3697	15.259027933485
3698	16.9967317119759
3699	13.6480894919363
3700	14.3852562722532
3702	14.2617329802815
3714	13.1731352865108
3724	15.5712184818856
3732	15.8102692670247
3738	16.6815220419551
3742	15.8057923394913
3750	14.2716541870329
3761	11.3304604826442
3766	17.4852075788774
3768	16.0677969138443
3773	16.1249543962664
3777	18.0821433071896
3778	17.5538802536752
3784	16.2604422325911
3789	14.6581716374763
3792	15.7968346780524
3794	15.8415723339806
3805	18.893675759962
3808	14.7592138985943
3813	16.4379207044023
3814	17.987964837104
3819	16.2821895236158
3820	15.6799194070462
3827	19.2057434202779
3831	16.5323676178478
3833	18.0351155466583
3836	15.7968346780524
3839	18.9945423680996
3851	12.2835110047733
3854	13.4021578260706
3856	17.5054333896634
3858	15.5074577406094
3859	15.6799194070462
3869	13.8283891095266
3872	17.2077765135619
3873	18.1641489129682
3877	16.9800682455072
3884	18.0821433071896
3885	16.613503320161
3887	18.3771913156254
3889	19.5707654933514
3890	20
3892	21.5762444399634
3895	20.3889983239473
3896	18.2922721028212
3905	13.6221375964417
3918	14.5272275298062
3919	17.762289785635
3920	18.9535133626937
3921	16.65179803863
3925	15.7114821811432
3935	15.7384856078529
3937	14.8928705685679
3938	17.3918658945004
3939	15.0206274776745
3946	16.8251488375023
3949	15.7249896908865
3950	15.0300477529672
3951	17.1748429398081
3952	17.0008950266035
3961	16.6475474200441
3962	15.4021349426837
3964	15.9439925613657
3967	10.955743177135
3973	16.5066629623147
3974	16.7238932609382
3976	14.8833634686086
3986	17.3755813723017
3990	15.6437696888521
3995	16.0677969138443
4002	14.1871027821158
4008	14.3557076146802
4015	15.0112012906918
4016	13.9506764339699
4017	19.5345702238041
4021	14.3901751495631
4024	15.0441671057783
4032	13.7514073139422
4037	10.7667807110102
4038	14.0013142644661
4041	14.9118665846675
4043	13.8794730999233
4050	15.1051984602556
4051	16.05457782735
4068	16.7661574002595
4082	16.837762970603
4086	17.4000024403932
4091	14.7640081861655
4094	16.0501690457682
4103	15.7339882551084
4105	16.8335593098284
4106	15.8013141435268
4123	17.9958318678047
4129	16.2212236359997
4130	13.8079025958929
4133	17.4446856064938
4136	15.7654427825166
4139	16.1161741318548
4140	17.0175380996312
4144	16.8839341635157
4146	18.5839843078121
4147	18.0233394333905
4148	16.5708498394615
4157	16.5109498505735
4167	22.6265412295234
4170	16.1249543962664
4178	15.8057923394913
4180	16.2778423897715
4184	15.8861840030814
4192	11.6203204402356
4199	14.682292390401
4203	16.4680307505522
4209	15.1519783754706
4211	17.2036632646652
4232	18.3733398660776
4240	15.4067291664825
4241	15.4571755050224
4247	16.3991265539936
4248	16.2908803112769
4252	10.6278486876808
4254	13.3651425236692
4255	13.1785065957193
4260	15.2497491074926
4261	14.0970250283413
4263	15.7384856078529
4269	17.0756611118348
4270	16.0766035995775
4275	15.5302594846415
4276	17.9091044624473
4277	14.9071198499986
4289	17.9564622475385
4290	16.6645433891669
4292	15.4205036253505
4293	15.2125772079505
4304	10.6677281849722
4306	15.4983276498912
4307	16.4379207044023
4313	16.5665784513665
4315	15.534815817286
4316	19.4619777385211
4317	16.8671592620431
4318	17.6744164390633
4324	16.4249995017994
4330	15.8772716971889
4333	13.0435603144183
4342	11.0329879164153
4345	13.2801487043917
4346	16.7196609710411
4349	12.9509936990152
4354	17.8655828805871
4360	16.1073890812528
4366	15.8638938503839
4367	16.6177626468097
4368	13.3439448219476
4371	11.1795486110984
4382	19.964582936615
4383	21.5828035659516
4395	17.0133788577019
4400	18.1017021482857
4402	20.3299046916111
4403	14.4686497608566
4404	16.7577130998496
4412	18.0821433071896
4415	15.2683011205661
4420	15.0064859768357
4421	17.0798051869139
4422	17.9209556412865
4426	16.0281069473043
4427	14.5904213893872
4435	12.2431141008925
4438	14.6533427222942
4439	15.0347556772027
4440	14.6436801147665
4446	15.1379595798318
4451	19.8401253334854
4457	15.5120207707922
4458	14.7783817169292
4464	17.6623998372623
4467	18.3231973524619
4471	13.3492474030518
4476	15.612070021651
4478	14.3803357124129
4481	15.7744182701679
4485	17.0216963252521
4488	17.7822004406762
4490	16.4249995017994
4494	17.8259255999824
4498	20.1831669088007
4512	14.6436801147665
4515	15.1473068851868
4518	15.1753142561938
4523	15.6618549777687
4532	13.1946074039179
4540	17.4649583450097
4547	17.9170061193341
4553	17.4973458709182
4554	13.2801487043917
4558	14.2020601956345
4559	15.4434337549315
4563	17.2693576832268
4570	15.1426339537521
4575	16.7830332549597
4576	18.4770472177064
4578	10.7602055771383
4582	17.150101256461
4594	16.9466921577181
4599	13.6117429840189
4603	17.0092185987186
4607	12.6804037701302
4613	16.0104353796959
4621	17.067369943047
4623	17.758304975762
4627	14.3754134683144
4640	18.7130149500522
4647	15.7159859743219
4650	14.5710063157312
4652	16.1993944999684
4661	16.5964550824022
4667	19.1245036107634
4673	16.7956790183425
4678	12.2835110047733
4687	15.0394621276786
4719	12.6580594289458
4722	15.6528149452823
4727	18.3579259876378
4738	12.5175036684305
4739	16.9675599062439
4752	20.0459486335051
4753	14.3704895382271
4756	16.05457782735
4759	17.3225509497981
4772	13.7204936578
4777	14.5564280166177
4778	16.0236908824878
4781	15.6482929706262
4791	18.9721739100536
4796	13.8437340993888
4801	16.2560892831804
4802	17.0092185987186
4806	13.0435603144183
4809	16.2168601594887
4820	11.1160640057932
4823	15.5028933673713
4826	17.1913176130826
4827	20.7331988444652
4830	16.1906546048083
4836	14.5904213893872
4843	13.2801487043917
4845	17.6102331442317
4852	16.6815220419551
4854	17.3307200381795
4855	15.9838913956272
4857	15.895091311885
4858	22.0081693639981
4864	18.8786867248696
4866	14.2418698327867
4867	15.9173377766721
4868	15.1426339537521
4876	14.2170018727765
4877	17.1789630893072
4879	17.758304975762
4889	16.4465291997315
4890	14.1271147638113
4894	14.9592510910789
4896	10.8192379312314
4898	15.309960955489
4901	14.8261928470625
4902	16.3602404133797
4904	11.7475208569511
4911	16.0015922774583
4912	14.711185089497
4915	15.2960869508673
4916	19.3086451931047
4919	17.2036632646652
4925	17.5013900974534
4926	20.5308184965605
4929	12.9782877096881
4930	11.3803197355073
4940	11.8076108697535
4941	17.9130557265798
4954	14.5710063157312
4955	15.9661708897405
4956	15.6754052513727
4961	13.673992133368
4962	14.6243357468571
4964	19.3598909766309
4967	14.3852562722532
4968	15.6934540832021
4976	16.8083152676673
4977	15.7294896164875
4993	15.9217833396066
5002	16.3602404133797
5012	16.613503320161
5027	16.9466921577181
5035	16.3125870235183
5037	14.1321234910609
5040	18.1212398789035
5042	17.4730608545362
5052	16.3125870235183
5058	17.5377461691507
5062	16.7069576684819
5074	16.0722008599086
5080	17.3143780071635
5085	15.277568679004
5089	15.8594320604348
5091	16.9800682455072
5098	18.0782289996846
5099	16.0766035995775
5102	12.9400599750746
5117	17.34296645594
5118	15.3007130168889
5129	19.1171010544146
5131	13.5282985624857
5133	15.1799771274841
5134	17.549848123094
5138	14.3359746739236
5141	16.2647940170214
5144	14.8166429634004
5148	16.8041042403514
5159	16.6305340814963
5161	16.3775345412669
5166	15.4342657910752
5170	17.067369943047
5178	11.5898288619914
5187	13.2694861986949
5199	15.9883184532929
5203	14.8452741842344
5204	18.7809664080823
5212	19.4000605568838
5233	17.2652591053399
5244	16.5109498505735
5254	15.4846224201069
5260	15.5803058584875
5270	18.5382296606926
5271	16.7703779559966
5279	15.9617376893524
5285	15.3975393480886
5291	12.736093119185
5295	14.7783817169292
5302	17.7263942492137
5305	15.2497491074926
5309	13.5439835515944
5313	15.3929423814694
5321	16.1687841982225
5326	15.7923539419878
5330	15.6889438218406
5332	15.3929423814694
5333	16.8041042403514
5336	15.7699311648943
5342	16.3515864903127
5343	17.0133788577019
5347	15.8549690148813
5350	16.7196609710411
5351	13.5230661899974
5353	13.4021578260706
5355	11.5837209148678
5359	16.4293076984642
5366	17.1748429398081
5369	14.453968225101
5375	21.5598378947881
5380	16.7914648220603
5386	11.0714081879397
5390	16.9758998231428
5391	16.0325217957415
5392	12.6076398725695
5403	18.644815843023
5406	17.1005104984161
5408	23.2436858383462
5413	15.6663730378591
5419	13.1516281125155
5420	14.5564280166177
5421	16.7872495678651
5426	19.9503985064502
5432	19.9893814699178
5442	16.036935428804
5443	16.7027210872883
5446	16.4293076984642
5457	12.266214336717
5470	15.9128909717867
5477	15.0582732196188
5478	17.8100379626013
5479	15.3515077373174
5482	13.7256507689228
5485	13.7411104893505
5487	15.6934540832021
5495	14.8309654829006
5496	18.8336480442676
5508	13.8998541286699
5514	18.4578861141204
5520	15.1939571554302
5523	17.3552042322171
5530	14.6629989623684
5547	15.3791432371615
5549	14.7592138985943
5552	18.0154844147418
5553	15.2868306190357
5559	19.146694107817
5562	16.8923153673893
5564	16.7619357818115
5567	16.6347890474305
5581	17.4771107006573
5584	17.821955018443
5589	13.5596503972619
5590	14.9923311370467
5595	16.3082479924471
5598	16.2343070286114
5607	18.7092326326917
5608	16.4034415459257
5609	11.5163196920641
5613	14.3606366131481
5618	15.5621257987851
5623	17.2529575297807
5627	14.8881177774564
5628	16.4077554030801
5638	13.6169412820827
5647	15.6166024851002
5650	17.0798051869139
5651	18.2302642223424
5654	14.1970761420696
5656	15.2032700322809
5658	13.0706610299318
5661	18.027265659215
5669	12.3122847874754
5670	16.9758998231428
5678	19.5273231190383
5680	19.6177195059181
5682	17.4162641284662
5684	17.517557666811
5693	15.3699369249104
5699	13.9912013601027
5705	17.0590747445288
5713	17.5054333896634
5729	16.9216168904822
5732	17.2077765135619
5745	15.1753142561938
5748	15.2265273046076
5751	16.8587655520124
5772	16.5879243930273
5775	13.0760744329512
5779	17.6824229701371
5781	19.6249332290911
5785	14.8357365833885
5787	19.1208026908234
5804	16.8713545510675
5806	15.4983276498912
5816	15.7564621820826
5826	17.1583524483054
5827	15.1426339537521
5828	15.5621257987851
5834	16.65179803863
5840	14.5904213893872
5847	16.7745974498251
5848	17.0050573219349
5850	14.1020444427886
5855	16.5280862847143
5856	17.7224013683771
5860	15.4800513137578
5867	11.7475208569511
5874	16.2647940170214
5884	12.7860061509007
5885	13.77711570676
5892	16.5238038422834
5894	14.614653961124
5911	15.5211428067296
5913	14.8405061500069
5919	16.3082479924471
5920	13.39159246548
5921	16.1644065660323
5929	14.8738502918816
5933	17.1211907702108
5941	13.5282985624857
5942	16.0457590528162
5958	16.1993944999684
5966	15.5803058584875
5967	16.7238932609382
5972	16.5665784513665
5982	15.7564621820826
5987	16.181909989207
5994	14.7544180531716
5996	12.7804698847174
5998	16.9800682455072
6001	18.9796329918869
6013	13.322713392713
6015	15.4800513137578
6022	15.3561171077072
6025	14.7544180531716
6037	15.8057923394913
6038	14.7496206483779
6040	15.6482929706262
6041	16.2647940170214
6048	13.3067675899997
6050	14.4000078634877
6054	17.3715078565096
6055	14.9687099924926
6057	13.6791667757986
6060	17.6463649725521
6061	15.4571755050224
6062	14.6533427222942
6069	14.4343696151034
6070	18.039039209393
6071	17.277551922209
6076	11.3429458423359
6080	16.7998921575078
6087	18.2224984012351
6094	18.0076259696941
6095	13.4232635995019
6096	13.6169412820827
6101	15.2729356027249
6102	15.259027933485
6103	16.9675599062439
6104	22.3147401767939
6105	13.2374471510613
6116	14.2617329802815
6117	18.5267733429887
6121	15.7069770965542
6123	18.1212398789035
6129	11.8375414903193
6130	17.1954338151321
6142	16.2124955085795
6150	16.0722008599086
6153	19.8686415182826
6155	20.454842120419
6156	15.0441671057783
6162	17.7742388551235
6163	16.3645656587727
6166	9.76003666184104
6172	16.8839341635157
6174	13.673992133368
6183	17.8853785463612
6184	15.1799771274841
6192	15.7564621820826
6194	13.5387572409419
6196	15.9039936319959
6199	16.4465291997315
6214	20.2950633554806
6218	15.9750335997706
6229	13.8590620990269
6235	14.3704895382271
6238	13.9912013601027
6244	17.8655828805871
6245	14.3803357124129
6246	18.4271869059882
6252	17.1542273484866
6255	13.9405267953517
6260	14.4833164141519
6268	16.4379207044023
6270	15.6482929706262
6273	15.890638281594
6274	16.1381158358644
6288	13.658456443292
6295	17.8893350508995
6300	15.846039152717
6314	19.9433025081797
6316	13.4285348597088
6324	19.4619777385211
6332	18.2496643174588
6336	18.2690438114161
6337	14.1771224060778
6340	13.2267502223236
6344	16.2908803112769
6345	15.5120207707922
6353	17.7224013683771
6356	14.4686497608566
6369	15.0582732196188
6374	16.2734940946786
6383	15.5848475597524
6386	16.489504264369
6388	17.2201103652328
6394	17.1665996741834
6400	15.8057923394913
6404	14.3310371932627
6410	17.3307200381795
6415	15.6573356139528
6419	13.0652453839442
6436	12.3180314784709
6437	17.4568520747447
6445	15.6301919894716
6452	15.4159135065927
6453	14.1721295823956
6454	15.0394621276786
6475	13.04898496024
6483	16.6645433891669
6486	14.682292390401
6488	15.0676699588919
6500	16.2995664650859
6503	16.3429279848127
6507	20.4236794143697
6508	16.6305340814963
6510	18.6296265811592
6515	15.6528149452823
6516	17.5699995226857
6517	19.5164474160956
6518	10.9879944779223
6520	19.9077845770379
6522	13.77711570676
6523	15.7204884772002
6529	16.036935428804
6530	18.8186111971244
6534	15.1986143071581
6535	17.0549256322834
6537	15.997168893192
6540	16.3125870235183
6544	20.9943880884914
6548	17.0590747445288
6550	11.5040224972146
6553	12.7416486671566
6554	18.2651695575688
6563	13.4127148641991
6567	15.8505047126627
6569	16.3125870235183
6571	15.8861840030814
6572	16.2865354971414
6581	16.613503320161
6590	18.4961884713814
6591	15.7654427825166
6595	18.0429620188793
6596	15.8638938503839
