Object_Number,Cell_Diameter,Nucleus_Diameter,NC
8746.0,28.6756515816219,13.3067675899997,0.46404412301228926
8787.0,23.8960061156724,16.297395360652,0.6820133574523658
8800.0,22.0306676810154,14.5089473822234,0.6585795579280727
8823.0,21.6221165376306,15.0265158418028,0.6949604501322071
8877.0,29.0178947644468,18.7592864476631,0.6464730332762556
8886.0,20.5962089146535,12.6062364507504,0.6120658662469428
8890.0,26.5176302368028,16.1895617861641,0.6105206853550296
8904.0,28.907936450202,17.6573905062567,0.6108146299779663
8932.0,27.2695906322117,16.2386658169914,0.5954862335853981
8942.0,26.4935997558935,16.7503208449165,0.6322402768687707
8993.0,22.8537304095102,14.276612204965,0.6246950475544257
9043.0,23.3295416998184,16.0015922774583,0.6858939829745073
9147.0,26.5416389608124,17.612242412667,0.6635702655239463
9162.0,28.7144962169569,25.3321879280675,0.882209032562026
9199.0,24.7792804345385,16.4626579956049,0.6643719150398932
9203.0,20.7656011490831,13.7308059431023,0.6612284346850503
9226.0,27.1584170715893,15.8616631122937,0.5840422536586917
9237.0,24.028910400429,13.4377545895006,0.5592327894010828
9293.0,28.4918135521494,15.0688441392918,0.5288832917466224
9295.0,23.1857632575336,14.0970250283413,0.6080034921326493
9305.0,28.2955286692997,19.0457043320321,0.673099433999848
9339.0,22.6296688183461,12.9919132123486,0.57410973694038
9344.0,27.1408217234051,17.7473421352675,0.6538984823721434
9349.0,19.9681274697875,12.9304853825871,0.6475562319076434
9411.0,27.1877173466677,14.7915451835566,0.5440524849861861
9446.0,27.8588343202211,15.423945317978,0.5536464713738097
9472.0,23.8025315786817,16.5494818746229,0.6952824248932049
9509.0,24.305644019655,14.1871027821158,0.5836958185779096
9512.0,25.1935185275137,17.5579114582877,0.6969217673630145
9530.0,23.5739789614828,12.1298704841306,0.5145448930767873
9537.0,22.3464327650934,13.8347849237113,0.6191048508342748
9544.0,21.0625395726253,14.5199182324732,0.6893716772570266
9603.0,20.6887766121394,12.6314741866256,0.6105471784742421
9612.0,25.4826030327524,15.4342657910752,0.605678539638897
9618.0,22.453064988739,15.2265273046076,0.6781491663719068
9631.0,22.2893536609791,15.8917516561466,0.712974987873584
9645.0,23.3500092063431,13.3067675899997,0.5698827556087163
9667.0,25.6445571633029,18.7932092356733,0.7328342273956748
9687.0,27.0703259635103,15.2995566315178,0.5651781456987619
9698.0,24.3710698285075,14.1195983414841,0.5793589875553194
9728.0,26.940604639539,16.9675599062439,0.6298136264299613
9732.0,22.8258429916675,13.7539803156138,0.6025617682831975
9763.0,20.5032232979377,11.5239987751952,0.562057907078168
9767.0,26.9465146110128,16.2582659035668,0.603353203123427
9811.0,21.9074486358518,12.6440741640093,0.577158681240367
9820.0,26.2945103374326,16.0314181976128,0.609686888703557
9823.0,23.5942344247312,16.6166979175024,0.7042694252492876
9824.0,24.3514605429171,15.5882529673228,0.6401362636894
9844.0,24.305644019655,13.8692713542597,0.5706193731400072
9865.0,23.9758370934408,15.8214560435372,0.6598917060487354
9884.0,24.6245695749508,14.8667114144405,0.6037348741950631
9886.0,23.6683561491403,12.6566615978522,0.534750344219065
9893.0,24.1610836218792,15.9217833396066,0.6589846543632896
9938.0,22.7909357331452,14.6834973879318,0.6442691761259003
9955.0,25.0540816309324,14.9734372024613,0.5976446242585366
9956.0,22.9441304263009,12.2214179752122,0.5326598893982386
9970.0,26.1243961926993,16.7598245738201,0.6415392130097838
9975.0,29.760188000228,20.1822902754948,0.6781640719252238
10001.0,27.0997214830448,15.1741483144875,0.5599374268101371
10051.0,25.9163278833135,15.8315173838505,0.6108703924078607
10064.0,22.5944584830026,14.9094934062353,0.6598738986133011
10124.0,20.1665043596844,12.3122847874754,0.610531432115193
10137.0,21.3777073005211,14.5855700438202,0.682279434308873
10145.0,24.6826997872965,13.1381682501083,0.5322824635605766
10183.0,29.4211674741401,21.4520647678154,0.72913710126122
10225.0,26.2338819184191,19.8401253334854,0.7562786702777459
10261.0,24.6439615476962,13.1139056841581,0.5321346431569981
10263.0,23.9492563346107,16.7598245738201,0.6998056365365859
10269.0,25.9531670318073,16.7598245738201,0.645771845620222
10279.0,28.024102456124,16.721777249889,0.5966926960843613
10332.0,27.3337476018526,13.7655528715658,0.5036101551853363
10337.0,24.2597409682613,13.2106885889279,0.544551922718848
10357.0,24.772853439116,17.9613881692967,0.7250431692675303
10382.0,22.3891465971867,15.2891452273644,0.6828820009283227
10387.0,27.6638143466121,17.5215972281853,0.6333760416640128
10389.0,20.6887766121394,15.2160659311263,0.7354744176704041
10394.0,26.7150569439019,16.4626579956049,0.6162314394528267
10403.0,24.7921294270715,15.931781320711,0.6426144784204967
10450.0,25.4513398593658,15.4445793677631,0.6068277526096401
10524.0,24.2005948234525,14.3655639204172,0.5936037533464139
10536.0,25.8363295296929,15.3929423814694,0.5957867337068434
10582.0,26.9524232865824,15.372239019872,0.5703471949969222
10586.0,27.0114389545412,16.929979439493,0.6267707347241013
10601.0,23.0687148557422,15.3618768757759,0.6659181914484528
10604.0,26.5116246585949,16.9956907239663,0.6410656058551435
10620.0,26.6673301403663,17.2652591053399,0.6474311081935233
10633.0,28.5755229095487,16.0611887305856,0.5620610611894926
10634.0,24.4102411420179,17.0798051869139,0.6996983392152586
10657.0,23.9293013890534,13.7886688456512,0.5762252989115223
10664.0,20.6579668011324,12.669236525542,0.6132857433407976
10665.0,25.7993235481359,13.8347849237113,0.5362460336566041
10688.0,22.4317790951988,14.2654542413964,0.6359484096582297
10692.0,21.8637937629087,12.9058323851714,0.5902833023912701
10781.0,24.8434589425325,16.3850949823191,0.6595335625454106
10795.0,23.0203454737865,13.5086667155986,0.5868142479000177
10809.0,29.491443215447,16.2092212491281,0.5496245514576258
10813.0,25.5512473675595,13.707592391517,0.5364744896533115
10817.0,28.907936450202,19.9521721116906,0.6901970379677924
10865.0,27.2987715829175,18.9787007669795,0.6952217871538083
10873.0,27.2462233694523,18.3473214345216,0.6733895257972561
10888.0,24.1940141041403,11.9446707462227,0.4937035538959456
10906.0,22.6929097487793,15.7710530608987,0.6949771199679255
10950.0,23.2063575738877,15.4136179346186,0.6641980709614825
10953.0,22.7979214607371,16.6262780266393,0.7292892053897682
11010.0,23.7757570689941,17.5760404372609,0.7392420937956911
11053.0,22.8746236612389,14.5527811599861,0.6361976212376259
11064.0,25.0921867200709,17.3205080756888,0.6902749556631651
11068.0,26.2520851461802,15.320358213703,0.5835863371764275
11111.0,21.3478917946582,15.2683011205661,0.7152135333750674
11125.0,27.4326041545573,14.7592138985943,0.5380172372786706
11172.0,21.3478917946582,12.0376267843261,0.563878948802721
11200.0,24.3906633488867,17.5034118603086,0.7176275450133477
11212.0,23.4520787991172,15.1426339537521,0.645684081290146
11226.0,29.0014275949956,15.9816774069199,0.5510651968621589
11227.0,22.6929097487793,15.4754788572074,0.6819521616455492
11234.0,25.2944443939267,13.8347849237113,0.5469495478237542
11275.0,24.7921294270715,15.6494235867883,0.6312254714877408
11279.0,25.6569728295657,15.6392450988258,0.6095514542075667
11282.0,26.8577284895397,17.2652591053399,0.6428413747672003
11313.0,23.8960061156724,14.9308384327784,0.6248256867906424
11358.0,25.4638497347141,17.1449422450467,0.6733051924066893
11390.0,25.338473051084,14.6291742368974,0.5773502691896247
11412.0,22.0234385856014,14.8774184460152,0.6755265935511922
11415.0,20.7272244739836,12.5175036684305,0.6039160565922476
11437.0,27.3046040307104,16.8640121103668,0.6176252214241702
11452.0,23.1032024140256,14.2542875436058,0.6169831908217296
11471.0,20.2217011512936,13.0408471453167,0.6448936737690075
11498.0,26.5836020525656,15.3411315903142,0.5770900256473565
11514.0,22.5097289652535,13.8347849237113,0.6146135719833398
11526.0,23.7757570689941,15.9117790763885,0.669243844905322
11557.0,25.8548126579873,14.0177321734517,0.5421710982354079
11595.0,26.0328063483257,13.6260335317699,0.523417773306882
11601.0,23.4656545332782,15.8716989646817,0.6763799808853825
11603.0,23.5874845363297,16.4239222760562,0.6962981682408692
11634.0,22.9580065270107,12.4409432947705,0.5418999807380228
11652.0,22.6155912625088,13.2467998779467,0.5857374995942158
11674.0,22.5026537713131,14.7592138985943,0.6558877032276826
11706.0,32.6192081273213,21.5705035686194,0.6612822568967366
11708.0,24.7084915391476,14.57464861208,0.5898639578619456
11725.0,26.3851917550175,17.9613881692967,0.6807374506149306
11735.0,23.3500092063431,20.1111560763203,0.8612911411982246
11749.0,25.73134102273,15.205597360275,0.5909368402852773
11767.0,29.0508011005891,17.0518131355639,0.5869653327810681
11790.0,23.9026688806467,12.9181647648464,0.54044863480939
11797.0,26.679269845527,17.9436485223322,0.6725689505832035
11819.0,21.0019713966992,15.2160659311263,0.7245065543474528
11825.0,24.9840713586887,15.6188682235938,0.6251530424868897
11829.0,22.2249644451006,17.4304806603534,0.784274850176234
11838.0,26.4514938833787,16.3461754618412,0.6179679504647043
11847.0,29.1656809053922,17.0144187635039,0.5833712169688535
11850.0,20.3473029872144,17.2836950519755,0.8494342008292709
11852.0,26.1913585204452,18.1991810552784,0.6948544131863937
11856.0,22.5097289652535,13.8232703275227,0.6141020333412541
11859.0,23.2680311561883,15.8616631122937,0.6816933932149724
11879.0,26.1487659705662,19.2370396440699,0.7356767682927624
11916.0,26.7210168005168,17.384743292987,0.6506018623007928
11929.0,26.7507961664957,16.0810051338419,0.601141178518743
11930.0,23.1994948330681,14.1758743650167,0.6110423725610908
11945.0,21.1906721457169,15.0265158418028,0.7091099205571915
11951.0,31.0690621712954,22.1028285938052,0.7114095839759826
11955.0,23.4656545332782,12.8439928708421,0.547352849358077
11958.0,23.9758370934408,16.0810051338419,0.6707171504031143
11959.0,20.6348292540537,11.4268652047551,0.5537659199438396
11985.0,22.5097289652535,14.3655639204172,0.6381935536670473
12018.0,25.2629483732512,15.8214560435372,0.6262711624067285
12019.0,23.3772713396287,15.2578683888248,0.6526796120537797
12057.0,21.6147508019246,12.3381238185981,0.5708196190492051
12065.0,24.3121945234849,14.8881177774564,0.6123724356957944
12070.0,22.8049050484214,14.7915451835566,0.6486124433383905
12074.0,24.585739743317,15.0794076485732,0.6133395946596298
12092.0,23.0963090221329,15.2160659311263,0.6588094191390035
12119.0,24.8049717638183,15.5678093480775,0.627608428516151
12126.0,28.0751947546149,16.4916500779332,0.5874099974042875
12130.0,25.8609707651743,16.6931848483795,0.6454972243679031
12158.0,23.6750829806387,14.9521529881449,0.6315565187405111
12168.0,27.8873987020917,16.4626579956049,0.5903260526902466
12211.0,24.3318354539996,13.6959708613298,0.5628827667860336
12212.0,23.6077284117793,15.6697607280356,0.6637555488065097
12297.0,23.9559042893077,13.4850707731907,0.5629121994451082
12298.0,25.6197077803708,15.320358213703,0.5979911381128667
12315.0,27.2754293199207,16.5687142830586,0.607459339639343
12396.0,25.5512473675595,16.5302270898894,0.6469440357294097
12417.0,23.4452879842074,17.3205080756888,0.7387628630262842
12435.0,21.9727683228741,14.2877614547743,0.650248582464707
12436.0,23.0825160623945,15.6799194070462,0.679298537675083
12468.0,27.9330409563668,19.581611027846,0.7010196655077309
12524.0,25.4450826152984,15.710356031109,0.617422087742149
12533.0,23.2748736886568,15.4445793677631,0.663573069154405
12534.0,26.4875887292124,17.2375682148551,0.6507790645301088
12583.0,25.0350073368611,13.6493857914588,0.545211974887728
12589.0,25.6134916677522,16.3169249007453,0.6370441450311349
12590.0,22.3107754378225,13.9379882308591,0.6247200268633706
12602.0,27.921637387426,16.9956907239663,0.6086924806071725
12623.0,24.2334716146246,12.9427942719831,0.5340875000415658
12631.0,25.786976419624,16.7883034806368,0.6510380747027336
12632.0,28.6867554161451,18.0674602813762,0.6298188839860123
12644.0,25.9040365248402,17.7293883197104,0.6844256995510768
12661.0,29.5453877332103,14.5527811599861,0.4925567838674238
12672.0,27.6753241512901,17.8368401417414,0.6445033866354888
12688.0,23.6548967473415,14.6834973879318,0.6207381729358862
12689.0,21.3180345887259,14.9094934062353,0.6993840517605796
12704.0,22.5803589755559,21.9437613553461,0.9718074623659022
12716.0,23.7958407755759,16.6358526188677,0.6991075783269979
12717.0,26.9996461406394,16.2288568968472,0.6010766516091411
12727.0,23.5942344247312,12.9058323851714,0.5469909365503149
12731.0,19.1457700172686,18.545863274218,0.9686663559360886
12737.0,26.6553850870725,15.3929423814694,0.5774796474028345
12798.0,26.6553850870725,14.5637189902863,0.5463706092676001
12836.0,22.8049050484214,15.0688441392918,0.6607720622952076
12856.0,27.1701409733103,17.2560337458219,0.635110202879433
12860.0,24.4688805352775,15.0688441392918,0.6158370881563874
12862.0,23.1926300615513,14.6509276678531,0.6317061768747557
12867.0,28.368593022279,16.4045201165647,0.578263437445825
12962.0,28.9299615478354,16.1600277479739,0.5585914008649288
12966.0,23.8960061156724,15.7002170458444,0.6570226409319204
12985.0,24.2466098490485,13.9949945556068,0.5771938692763681
13080.0,23.7891480906522,17.0518131355639,0.71678956600654
13089.0,29.4698377596419,15.3929423814694,0.5223287113765381
13093.0,24.1676733079752,16.797785720015,0.6950518366396414
13125.0,22.2679112763516,13.2347737294141,0.5943428445158822
13140.0,22.1388208478914,16.0512713546906,0.7250282869613354
13146.0,21.0095519677443,13.5792085357947,0.6463349888014122
13165.0,21.9582696289016,12.3510230629141,0.5624770654358672
13175.0,27.1701409733103,16.5687142830586,0.6098133351363298
13177.0,25.407506789803,17.0237750571797,0.6700293420372907
13185.0,24.8498676770497,15.2369814955437,0.6131614740796362
13212.0,24.2663038632733,14.0177321734517,0.5776624348081018
13230.0,21.783532610521,12.0904236463841,0.5550258473937635
13259.0,24.9840713586887,13.2588151184014,0.5306907320287647
13261.0,30.6874525697871,18.2428766309127,0.5944734770481883
13306.0,27.4500124720077,14.9414995112041,0.54431667477167
13308.0,22.9371892280098,13.6959708613298,0.597107637085931
13320.0,23.3908904909963,15.5370934825453,0.6642369382442234
13343.0,24.128108195537,13.77711570676,0.5709985878341
13362.0,28.5476470635715,17.9258913200386,0.6279288545259166
13374.0,22.9649414332336,17.8457652562062,0.7770873402002579
13401.0,21.9292434831944,15.121587892221,0.6895626793422908
13415.0,20.323811769468,14.2877614547743,0.7030059920274639
13461.0,24.134706885171,14.4429472793696,0.5984306065156204
13462.0,26.6553850870725,17.5579114582877,0.6587003489513662
13464.0,20.719540609225,11.7294338241193,0.5661049173501936
13469.0,23.0134272631198,16.5302270898894,0.7182861944417961
13481.0,24.081866741025,15.423945317978,0.6404796390514994
13496.0,19.8962275974986,15.4857649858653,0.7783266908251595
13531.0,24.6826997872965,15.3515077373174,0.6219541569443062
13556.0,25.7622644097122,14.0177321734517,0.5441187913655257
13575.0,21.3105637510727,13.1139056841581,0.615371129423922
13590.0,23.2817142100944,16.1698784210911,0.6945312649736171
13613.0,21.1906721457169,18.3212660536579,0.8645910770395753
13616.0,25.3761510987381,14.5855700438202,0.5747747161130952
13633.0,22.4459719337559,14.9201697365731,0.664714799635611
13639.0,24.5533346419222,14.2542875436058,0.5805438548973354
13673.0,22.0162071164898,13.1260425730901,0.5961990865928445
13674.0,23.9093297889216,11.1732163825467,0.4673161682567872
13706.0,23.3976970939313,14.1533908070674,0.6049052926126814
13752.0,21.6882955901356,14.7159950242632,0.6785224299025331
13769.0,24.8946826236033,15.8817284752969,0.6379566558618834
13770.0,22.7419755568706,13.0895981457734,0.5755699680988747
13808.0,22.573305919324,16.5013027858583,0.7310095758606749
13820.0,28.3573646058398,15.8415723339806,0.5586404997140761
13848.0,23.3227152061244,13.6143423811559,0.5837374534154093
13859.0,23.5131078770591,19.8962275974986,0.8461760011278918
13873.0,28.1092046941039,19.3772471472696,0.6893559372504805
13880.0,24.2203262534107,15.0582732196188,0.6217204946815403
13888.0,26.4213771778559,18.1290490755077,0.6861507995390147
13903.0,20.5420184571282,13.9036722455195,0.6768406071943162
13908.0,20.9031738058898,12.0640540977685,0.5771398262195601
13925.0,22.5380075303806,15.7002170458444,0.6966106930562052
13944.0,25.6693824906683,18.0762715280748,0.7041958073843865
13953.0,27.0762076204974,17.801094935192,0.65744417330129
13960.0,20.8039070313896,11.3007524691689,0.5432033729105771
13971.0,23.9492563346107,15.7002170458444,0.6555617772212388
13989.0,26.2763365002165,17.7204045905702,0.6743864233289978
13998.0,24.3710698285075,18.2690438114161,0.7496201003883015
14002.0,26.8932781126309,16.4819917168834,0.612866592456884
14018.0,21.3851546817958,13.1381682501083,0.6143592808001628
14035.0,20.8421425112343,13.2947956869103,0.6378804712492566
14047.0,24.5792621408482,15.730614396754,0.639995387437255
14081.0,23.4452879842074,16.2386658169914,0.6926195928124093
14084.0,24.8049717638183,15.6697607280356,0.6317185472830189
14090.0,24.8306365112564,13.4968739008535,0.5435573065046078
14101.0,25.8363295296929,22.1819344638945,0.8585559507747215
14102.0,27.6695698474227,20.1980638537334,0.729973901477719
14123.0,24.1478988549373,14.3877159211166,0.5958164727932375
14137.0,23.0479975503904,15.1110538694224,0.6556341320492045
14173.0,24.5273797354691,14.3322717228935,0.5843376617261553
14191.0,25.8486530837109,17.2098327693515,0.6657922450975465
14201.0,27.0938449305561,15.2265273046076,0.5619921182702021
14207.0,24.8370485543617,17.987964837104,0.7242392266429372
14213.0,30.6563030582204,17.4213427930621,0.5682793114348018
14229.0,22.3250452029128,16.3461754618412,0.7321900275350159
14277.0,29.0727179660985,16.8640121103668,0.5800631413283
14292.0,23.9159888420486,13.6959708613298,0.5726700640221836
14295.0,22.8467617463174,12.5682848248872,0.5501123075751881
14347.0,26.7269753281415,18.1641489129682,0.6796185759876359
14353.0,28.907936450202,20.1032367391058,0.6954227526318407
14370.0,24.8754861041387,14.0177321734517,0.5635159093883788
14381.0,25.6010549145705,12.1953316744434,0.476360513859239
14396.0,20.518750163698,13.6143423811559,0.6635073906812582
14398.0,28.1657966674268,16.4626579956049,0.5844911184295968
14474.0,24.3514605429171,15.8315173838505,0.6501259896074397
14537.0,22.4317790951988,15.3411315903142,0.6839016881009563
14542.0,23.2269336301603,15.5165824591046,0.6680426571226876
14544.0,23.3976970939313,15.3515077373174,0.6561119103169836
14554.0,20.5265091922088,11.6066091429055,0.5654448612875196
14606.0,23.3295416998184,13.2588151184014,0.56832728602228
14617.0,30.1059699520144,20.2767476883076,0.6735125199628679
14625.0,24.7084915391476,17.8636021074916,0.722974208246946
14636.0,25.0604365027229,15.7609531219435,0.6289177413262941
14659.0,27.4209924697389,17.8100379626013,0.6495037691380426
14686.0,22.650768747236,14.142135623731,0.6243556579269178
14725.0,23.5672232717148,14.9627988798377,0.6348986771723735
14744.0,25.155566933995,13.7886688456512,0.5481358810887033
14761.0,19.179009226351,19.0958027201965,0.995661584747549
14763.0,30.5939088896221,18.5372752379741,0.6059139191678189
14764.0,22.7559749275758,14.0290871628985,0.6165012576937754
14800.0,21.9074486358518,13.0530519651573,0.5958271171657947
14809.0,22.6929097487793,14.8774184460152,0.6555976563038809
14812.0,24.2137508966305,14.7484210533494,0.6090927884866337
14829.0,26.0511500779172,18.1114736481327,0.6952274119938094
14853.0,25.1429036727173,15.8516209060878,0.630461028385058
14890.0,24.0222826495374,15.4136179346186,0.6416383555005511
14897.0,29.0836702053139,17.7204045905702,0.6092905216389262
14915.0,23.4113043629466,16.1895617861641,0.691527543069644
14922.0,26.9583306670997,16.2288568968472,0.6019978424203065
14924.0,23.2474914748368,16.3461754618412,0.7031371741563764
14926.0,21.0019713966992,11.6340155780942,0.5539487393037148
14938.0,23.9293013890534,15.5678093480775,0.6505751712082612
14942.0,28.6033715887138,19.7758135748639,0.6913805078372984
14968.0,22.2536048750827,13.5557353833512,0.6091478418640173
14977.0,23.553706079165,13.3426188474005,0.5664764093835337
14989.0,25.8917393313986,14.6182853822165,0.5645926368681258
15030.0,27.5946547025482,15.121587892221,0.5479897485662182
15036.0,26.2399510641147,16.6836431586325,0.6358107573397406
15087.0,23.4181050324765,16.4045201165647,0.7005058732896928
15098.0,22.0378944050678,21.8637937629087,0.9920999420834385
15113.0,24.7213773243985,15.5780345113133,0.6301442798633523
15115.0,22.8258429916675,12.3896402172693,0.542790039421199
15120.0,28.3180300873044,19.8079955547776,0.6994835267039978
15132.0,25.8116647703429,16.3169249007453,0.6321531387426481
15150.0,22.9926601414922,15.8415723339806,0.6889838860094811
15152.0,25.817833169229,16.0810051338419,0.6228642438129957
15161.0,26.1670284097407,14.4869807573893,0.5536349229474031
15258.0,20.8879327001041,14.6726488475606,0.7024461950457872
15267.0,23.9559042893077,16.3364310940829,0.6819375673234085
15303.0,26.3851917550175,18.8016803694078,0.712584564250226
15330.0,21.658907642233,14.1758743650167,0.6545055087346588
15337.0,25.8609707651743,19.6222283936804,0.7587583842793979
15353.0,24.5403606200695,14.7051704586027,0.5992238943129701
15361.0,28.5922353719831,17.9613881692967,0.6281911132732444
15368.0,25.7560827025063,13.8347849237113,0.5371463154358116
15378.0,23.6952520170786,16.6454217037078,0.7024792009686345
15379.0,24.3383789085898,15.8516209060878,0.651301426673625
15401.0,21.7249746212278,14.9201697365731,0.686775013398376
15415.0,24.2137508966305,13.5792085357947,0.5608056593034636
15416.0,20.9640274246117,14.2989020112075,0.6820684652616241
15421.0,21.6882955901356,14.1083161995775,0.6505036848536097
15456.0,21.8856320840808,13.2947956869103,0.6074668364995812
15476.0,21.0247049101886,13.6026411822763,0.6469836908714206
15489.0,21.8346420249265,16.0611887305856,0.7355828738685111
15490.0,21.7762214733422,15.8817284752969,0.7293151612523245
15507.0,25.8301655478493,13.2588151184014,0.5133073999792993
15516.0,23.6212146901782,13.8232703275227,0.5852057359806511
15542.0,28.1884016443137,15.372239019872,0.5453391509686027
15567.0,24.5208867162327,13.8347849237113,0.5642041041914175
15587.0,20.7579314900407,13.8347849237113,0.6664818664783142
15619.0,20.9564303859768,17.8457652562062,0.8515651247622719
15621.0,23.3363661965857,12.8687643362291,0.5514467945790079
15633.0,25.4701023682607,16.6931848483795,0.655403131366348
15635.0,22.650768747236,17.4943120874761,0.7723495958436675
15637.0,25.6569728295657,15.0582732196188,0.5869076340240134
15644.0,24.8113904395018,10.8551552224949,0.4375069284796143
15657.0,23.4860034209292,16.7408117207638,0.7127995095941048
15711.0,21.0549780790869,17.756312235479,0.8433308345790045
15721.0,26.8814334619297,18.3473214345216,0.6825276434943707
15727.0,23.9093297889216,19.6059915448977,0.8200142671494769
15739.0,25.3007388930646,15.0159151238401,0.5934970985355783
15742.0,20.6193897986529,14.4429472793696,0.7004546410152828
15759.0,20.1348953992528,14.8774184460152,0.7388872974511352
15783.0,22.001737047811,14.3655639204172,0.6529286250990105
15787.0,23.0756164908572,12.706886642796,0.5506629323567845
15801.0,23.1582756802849,12.3896402172693,0.534998390567431
15807.0,24.8178074551114,14.9414995112041,0.6020475232644612
15815.0,29.6905483684687,16.6071122819095,0.5593400322489906
15821.0,23.8092205015561,14.9201697365731,0.6266551118545843
15822.0,20.5342652889119,12.8315892051087,0.6248866966785273
15836.0,24.7792804345385,14.0970250283413,0.5689037284832621
15850.0,20.719540609225,12.8315892051087,0.6192989240019959
15851.0,23.2611866109141,13.8922147468735,0.5972272601241806
15887.0,24.4753873511179,16.9393823724254,0.6920986429925369
15907.0,24.7857057634251,15.6900715087295,0.6330290393377652
15938.0,27.1466881066408,15.7912335593151,0.5817001874144694
15949.0,25.0031845105536,14.8130601697406,0.5924469406482263
15979.0,26.3791560253823,17.8457652562062,0.6765100914917376
16011.0,26.7983743208807,17.6664062793774,0.6592342530872154
16013.0,22.0089732713409,12.3767812203253,0.5623515948579842
16023.0,24.4883957960178,15.8516209060878,0.6473115282082105
16027.0,22.3962576491676,13.1502827462276,0.5871642911161256
16051.0,21.4149183074475,13.3187287318215,0.6219369385681768
16058.0,22.7489763190979,13.3545478787036,0.5870395085642768
16059.0,24.7149352715662,17.4487420384999,0.7059999084267949
16102.0,26.8280678195418,16.9581725971401,0.6321056257651032
16113.0,27.2462233694523,14.1983223194819,0.5211115730410057
16126.0,19.4510654989537,16.7027210872883,0.8587046857760446
16150.0,21.783532610521,13.4614334705782,0.6179637486381159
16168.0,24.6374992526992,16.4433015421203,0.6674095196702574
16196.0,23.2063575738877,15.7407338023658,0.6782940300841359
16200.0,23.172023544767,14.0517696145134,0.6064109846671871
16207.0,26.5836020525656,18.8946121798451,0.7107619254337119
16218.0,23.3227152061244,12.3122847874754,0.5279095799378569
16220.0,23.0134272631198,13.1260425730901,0.5703645277609414
16245.0,23.2200769706367,14.541835102657,0.6262612790235836
16263.0,27.5657869734381,17.3021113545382,0.6276661490277861
16282.0,23.6818079013767,13.4732573055064,0.5689285784943453
16305.0,21.4817356876223,15.1951215771781,0.7073507373025483
16336.0,21.0776544217702,13.6260335317699,0.6464682103192734
16345.0,24.4623719886707,12.0640540977685,0.49316779678420986
16393.0,23.4249037276502,14.3655639204172,0.6132603184814984
16425.0,21.3628047491801,13.8462899443472,0.6481494404370577
16427.0,21.4891470163533,13.8807477909394,0.6459422414661742
16446.0,27.3919417226596,14.9308384327784,0.545081417883825
16447.0,23.7489523738102,15.4342657910752,0.64989248991445
16453.0,24.6762476371962,14.6617922801492,0.594166199647327
16457.0,26.8340025763492,18.3299552958128,0.683086887379535
16460.0,24.2728649838105,16.9017392539619,0.6963223857272313
16470.0,25.3573190730654,17.0424722347613,0.6720928259669158
16487.0,26.4454732860813,16.0810051338419,0.6080815782678998
16493.0,24.1149053993662,15.6188682235938,0.6476852371979159
16524.0,20.5962089146535,19.928215122328,0.9675671481536467
16566.0,23.715403900537,13.1623860923205,0.5550142071171917
16573.0,20.8192096498849,12.5047761575964,0.6006364491202255
16583.0,24.8242228119343,12.9427942719831,0.5213776225759956
16620.0,23.1926300615513,15.2160659311263,0.6560733254807296
16640.0,24.7342563965535,16.8545671294465,0.6814260699502992
16701.0,20.4799109273541,15.8917516561466,0.7759678112135096
16711.0,27.5542314135199,17.2560337458219,0.6262571249711928
16726.0,21.7396289059439,16.0710999865308,0.7392536485356819
16728.0,23.5604656448313,12.7319248673571,0.5403936008433785
16737.0,22.2536048750827,14.9521529881449,0.6718980170662948
16800.0,25.7437148349492,15.7407338023658,0.611439875840936
16807.0,23.6548967473415,15.1110538694224,0.6388129287066402
16856.0,23.0272616059762,22.210630380762,0.9645363291915587
16880.0,22.5944584830026,13.9836118822672,0.6188956417250192
16883.0,23.8893414924454,13.4850707731907,0.5644806399312063
16920.0,26.637457463643,16.0710999865308,0.6033271008866354
16932.0,22.5944584830026,14.2989020112075,0.6328499539816059
16943.0,26.3731189144152,16.7408117207638,0.6347679914192285
16946.0,22.3393058528519,13.7886688456512,0.6172380169946462
16961.0,25.9899539631445,16.6645433891669,0.6411917240329992
16968.0,21.4669053540026,14.8345439521246,0.6910425004207061
16979.0,20.1032367391058,13.6493857914588,0.6789645850863083
16981.0,22.0739925363948,12.2993449154952,0.5571871466032474
16985.0,19.8722031641871,11.8375414903193,0.5956833971812673
16990.0,24.7921294270715,16.9111578889944,0.6821180059881602
16995.0,24.9202549802416,14.0970250283413,0.5656854249492366
16997.0,22.0234385856014,13.9265589642951,0.6323517061227705
16999.0,25.0540816309324,18.6656808960215,0.7450155695579909
17008.0,23.8893414924454,15.9617376893524,0.6681531047810602
17021.0,26.1852781121171,16.5302270898894,0.6312794165909632
17028.0,24.3514605429171,16.6836431586325,0.685118789044673
17035.0,27.2345322196459,15.9816774069199,0.5868166663568158
17040.0,22.5238726857601,12.7194119160614,0.5647080363805638
17063.0,22.3321766661846,14.9521529881449,0.6695340634119853
17078.0,22.6367043132521,12.1298704841306,0.5358496677022665
17081.0,26.7090957574071,17.7831953882468,0.6658104620900569
17086.0,20.4409978940476,11.7294338241193,0.5738190417570024
17107.0,22.9580065270107,14.8345439521246,0.6461599326871594
17131.0,28.4862241821001,17.4852075788774,0.613812749176656
17146.0,20.0238711045776,13.6959708613298,0.6839821725679607
17154.0,29.0124067464754,17.7831953882468,0.6129514019172921
