File_Name,NC
17197.tif,0.665259167464962
17253.tif,0.54860203000702
17262.tif,0.553483884929034
17277.tif,0.48869384363196655
17291.tif,0.6885564845112291
17330.tif,0.6399940047680833
17357.tif,0.6685619559681631
17359.tif,0.6506441855374376
17360.tif,0.5885972311416484
17366.tif,0.6540926991647599
17375.tif,0.6257827179021972
17385.tif,0.6430273754385674
17402.tif,0.5686144421814682
17415.tif,0.5662443274679647
17416.tif,0.5132181379714275
17434.tif,0.6131596193923444
17444.tif,0.5455342844426838
17458.tif,0.5125542550860157
17466.tif,0.578203706860496
17496.tif,0.6178283381296652
17524.tif,0.7220113907899895
17529.tif,0.6094117135861012
17531.tif,0.5431119113548784
17537.tif,0.7171752534550131
17539.tif,0.5595127338732223
17557.tif,0.6168212097297137
17579.tif,0.6647762874500341
17637.tif,0.6058137579143865
17659.tif,0.8465703614440765
17666.tif,0.5963374298118469
17682.tif,0.5569683803611205
17685.tif,0.6201736729460428
17691.tif,0.6082762530298214
17741.tif,0.6603089864295963
17811.tif,0.5815146218532793
17812.tif,0.7607044949724765
17819.tif,0.5155498351135841
17832.tif,0.6002631867655922
17893.tif,0.6660062735707847
17895.tif,0.5686808538731086
17916.tif,0.6494128971678135
17919.tif,0.978466376378945
17920.tif,0.5923611619303036
17922.tif,0.6344356168134136
17961.tif,0.643189430763283
17976.tif,0.650836415596966
17983.tif,0.6145745959734501
17990.tif,0.7103817790333022
18022.tif,0.61681227327071
18057.tif,0.6486447902790442
18059.tif,0.6527170416566301
18062.tif,0.7140668823325704
18067.tif,0.5705174809577968
18143.tif,0.7062678169426997
18188.tif,0.700953594660136
18190.tif,0.7152431057317044
18191.tif,0.6805452522544253
18227.tif,0.44335316947654985
18237.tif,0.6341353637627144
18245.tif,0.5996555929973817
18272.tif,0.6160471709817293
18280.tif,0.6020248021750115
18289.tif,0.9270944570168708
18294.tif,0.6051046479133494
18301.tif,0.6440611887195296
18306.tif,0.6908222104022687
18325.tif,0.5432634122919879
18333.tif,0.6113807387929292
18345.tif,0.7749091956488918
18354.tif,0.6723966566273579
18382.tif,0.582275954885395
18408.tif,0.5712670783484456
18417.tif,0.6611620667541287
18418.tif,0.5052209918274767
18431.tif,0.9040927330124154
18448.tif,0.5866915493922119
18457.tif,0.9532040631770913
18489.tif,0.5783615683867815
18498.tif,0.6652493023703279
18511.tif,0.4955391393850584
18525.tif,0.6493934861016337
18548.tif,0.7127763249754011
18613.tif,0.6373417893651385
18616.tif,0.6099479274201488
18649.tif,0.5387590209549469
18651.tif,0.581362480556007
18673.tif,0.6082114470659244
18678.tif,0.6231882832368025
18714.tif,0.6325309275792782
18728.tif,0.6993837219438848
18763.tif,0.6138176299838215
18784.tif,0.6848830178953466
18792.tif,0.7075125813813192
18808.tif,0.9354143466934828
18829.tif,0.6709921122834019
18845.tif,0.673452642387318
18850.tif,0.5746561328410167
18895.tif,0.7107944556409665
18934.tif,0.6380413577453637
18943.tif,0.6340742179707488
18944.tif,0.6329494450586073
18946.tif,0.9464269284961987
18987.tif,0.564541138854898
18988.tif,0.5636076378582258
19001.tif,0.6065599556161653
19014.tif,0.6388049380514549
19016.tif,0.9912355890600401
19020.tif,0.601007457867881
19032.tif,0.7029865009413843
19038.tif,0.7356977186813174
19052.tif,0.6154011175396983
19059.tif,0.6210344279375807
19071.tif,0.7769596162344358
19089.tif,0.5999329721273692
19099.tif,0.7368537147684044
19107.tif,0.6080540516514373
19127.tif,0.7084334367266287
19131.tif,0.5906131279409158
19135.tif,0.6150023155251261
19145.tif,0.7631911510128346
19161.tif,0.4804336081197149
19163.tif,0.6585650045124931
19176.tif,0.6701855283649604
19182.tif,0.6844766521166488
19199.tif,0.5500851388124983
19251.tif,0.7989595404005824
19252.tif,0.6002924773288735
19269.tif,0.592172819239003
19270.tif,0.5547589786337248
19277.tif,0.7060973491498603
19281.tif,0.7364596943186574
19282.tif,0.6177406255238683
19292.tif,0.5298572101062723
19305.tif,0.9788219886931102
19320.tif,0.6696474243629837
19329.tif,0.9481843848958137
19383.tif,0.6491075637172664
19391.tif,0.7124627612002125
19430.tif,0.6899338548732964
19438.tif,0.5830345861283943
19445.tif,0.6977619349960885
19457.tif,0.8427916508541026
19474.tif,0.6670813377689444
19485.tif,0.8435483332740964
19487.tif,0.5759059885803411
19520.tif,0.6905777941470305
19522.tif,0.6454254186805601
19563.tif,0.6645312481405854
19605.tif,0.6131448017264653
19674.tif,0.5778916197719306
19687.tif,0.40869083616611745
19694.tif,0.5091750772173175
