DRAQ5+2 & R3 & R2 & R1
Object Number	Diameter_Morphology(M07, Ch07)
9305	19.0457043320321
9339	12.9919132123486
9344	17.7473421352675
9349	12.9304853825871
9411	14.7915451835566
9446	15.423945317978
9472	16.5494818746229
9509	14.1871027821158
9512	17.5579114582877
9530	12.1298704841306
9537	13.8347849237113
9544	14.5199182324732
9603	12.6314741866256
9612	15.4342657910752
9618	15.2265273046076
9631	15.8917516561466
9645	13.3067675899997
9667	18.7932092356733
9687	15.2995566315178
9698	14.1195983414841
9728	16.9675599062439
9732	13.7539803156138
9763	11.5239987751952
9767	16.2582659035668
9811	12.6440741640093
9820	16.0314181976128
9823	16.6166979175024
9824	15.5882529673228
9844	13.8692713542597
9865	15.8214560435372
9884	14.8667114144405
9886	12.6566615978522
9893	15.9217833396066
9938	14.6834973879318
9955	14.9734372024613
9956	12.2214179752122
9970	16.7598245738201
9975	20.1822902754948
10001	15.1741483144875
10051	15.8315173838505
10064	14.9094934062353
10124	12.3122847874754
10137	14.5855700438202
10145	13.1381682501083
10183	21.4520647678154
10225	19.8401253334854
10261	13.1139056841581
10263	16.7598245738201
10269	16.7598245738201
10279	16.721777249889
10332	13.7655528715658
10337	13.2106885889279
10357	17.9613881692967
10382	15.2891452273644
10387	17.5215972281853
10389	15.2160659311263
10394	16.4626579956049
10403	15.931781320711
10450	15.4445793677631
10524	14.3655639204172
10536	15.3929423814694
10582	15.372239019872
10586	16.929979439493
10601	15.3618768757759
10604	16.9956907239663
10620	17.2652591053399
10633	16.0611887305856
10634	17.0798051869139
10657	13.7886688456512
10664	12.669236525542
10665	13.8347849237113
10688	14.2654542413964
10692	12.9058323851714
10781	16.3850949823191
10795	13.5086667155986
10809	16.2092212491281
10813	13.707592391517
10817	19.9521721116906
10829	20.7656011490831
10865	18.9787007669795
10873	18.3473214345216
10888	11.9446707462227
10906	15.7710530608987
10950	15.4136179346186
10953	16.6262780266393
11010	17.5760404372609
11053	14.5527811599861
11064	17.3205080756888
11068	15.320358213703
11111	15.2683011205661
11125	14.7592138985943
11172	12.0376267843261
11200	17.5034118603086
11212	15.1426339537521
11226	15.9816774069199
11227	15.4754788572074
11234	13.8347849237113
11275	15.6494235867883
11279	15.6392450988258
11282	17.2652591053399
11313	14.9308384327784
11358	17.1449422450467
11390	14.6291742368974
11412	14.8774184460152
11415	12.5175036684305
11437	16.8640121103668
11452	14.2542875436058
11471	13.0408471453167
11498	15.3411315903142
11502	33.2764908120482
11514	13.8347849237113
11526	15.9117790763885
11557	14.0177321734517
11595	13.6260335317699
11601	15.8716989646817
11603	16.4239222760562
11634	12.4409432947705
11652	13.2467998779467
11674	14.7592138985943
11706	21.5705035686194
11708	14.57464861208
11725	17.9613881692967
11735	20.1111560763203
11749	15.205597360275
11767	17.0518131355639
11790	12.9181647648464
11797	17.9436485223322
11819	15.2160659311263
11825	15.6188682235938
11829	17.4304806603534
11838	16.3461754618412
11847	17.0144187635039
11850	17.2836950519755
11852	18.1991810552784
11856	13.8232703275227
11859	15.8616631122937
11879	19.2370396440699
11880	27.8302406204767
11916	17.384743292987
11929	16.0810051338419
11930	14.1758743650167
11945	15.0265158418028
11951	22.1028285938052
11955	12.8439928708421
11958	16.0810051338419
11959	11.4268652047551
11985	14.3655639204172
12018	15.8214560435372
12019	15.2578683888248
12057	12.3381238185981
12065	14.8881177774564
12070	14.7915451835566
12074	15.0794076485732
12092	15.2160659311263
12119	15.5678093480775
12126	16.4916500779332
12130	16.6931848483795
12158	14.9521529881449
12168	16.4626579956049
12211	13.6959708613298
12212	15.6697607280356
12297	13.4850707731907
12298	15.320358213703
12315	16.5687142830586
12396	16.5302270898894
12417	17.3205080756888
12435	14.2877614547743
12436	15.6799194070462
12468	19.581611027846
12524	15.710356031109
12533	15.4445793677631
12534	17.2375682148551
12583	13.6493857914588
12589	16.3169249007453
12590	13.9379882308591
12602	16.9956907239663
12623	12.9427942719831
12631	16.7883034806368
12632	18.0674602813762
12644	17.7293883197104
12661	14.5527811599861
12672	17.8368401417414
12688	14.6834973879318
12689	14.9094934062353
12704	21.9437613553461
12716	16.6358526188677
12717	16.2288568968472
12727	12.9058323851714
12731	18.545863274218
12737	15.3929423814694
12798	14.5637189902863
12836	15.0688441392918
12856	17.2560337458219
12860	15.0688441392918
12862	14.6509276678531
12867	16.4045201165647
12962	16.1600277479739
12966	15.7002170458444
12985	13.9949945556068
13080	17.0518131355639
13089	15.3929423814694
13093	16.797785720015
13125	13.2347737294141
13140	16.0512713546906
13146	13.5792085357947
13165	12.3510230629141
13175	16.5687142830586
13177	17.0237750571797
13185	15.2369814955437
13212	14.0177321734517
13230	12.0904236463841
13259	13.2588151184014
13261	18.2428766309127
13306	14.9414995112041
13308	13.6959708613298
13320	15.5370934825453
13343	13.77711570676
13362	17.9258913200386
13374	17.8457652562062
13401	15.121587892221
13415	14.2877614547743
13461	14.4429472793696
13462	17.5579114582877
13464	11.7294338241193
13469	16.5302270898894
13481	15.423945317978
13496	15.4857649858653
13531	15.3515077373174
13556	14.0177321734517
13575	13.1139056841581
13590	16.1698784210911
13613	18.3212660536579
13616	14.5855700438202
13633	14.9201697365731
13639	14.2542875436058
13673	13.1260425730901
13674	11.1732163825467
13706	14.1533908070674
13752	14.7159950242632
13769	15.8817284752969
13770	13.0895981457734
13808	16.5013027858583
13820	15.8415723339806
13848	13.6143423811559
13859	19.8962275974986
13873	19.3772471472696
13880	15.0582732196188
13888	18.1290490755077
13903	13.9036722455195
13908	12.0640540977685
13925	15.7002170458444
13944	18.0762715280748
13953	17.801094935192
13960	11.3007524691689
13971	15.7002170458444
13989	17.7204045905702
13998	18.2690438114161
14002	16.4819917168834
14018	13.1381682501083
14035	13.2947956869103
14047	15.730614396754
14081	16.2386658169914
14084	15.6697607280356
14090	13.4968739008535
14101	22.1819344638945
14102	20.1980638537334
14123	14.3877159211166
14137	15.1110538694224
14173	14.3322717228935
14191	17.2098327693515
14201	15.2265273046076
14207	17.987964837104
14213	17.4213427930621
14229	16.3461754618412
14277	16.8640121103668
14292	13.6959708613298
14295	12.5682848248872
14347	18.1641489129682
14353	20.1032367391058
14370	14.0177321734517
14381	12.1953316744434
14396	13.6143423811559
14398	16.4626579956049
14474	15.8315173838505
14537	15.3411315903142
14542	15.5165824591046
14544	15.3515077373174
14554	11.6066091429055
14606	13.2588151184014
14617	20.2767476883076
14625	17.8636021074916
14636	15.7609531219435
14659	17.8100379626013
14686	14.142135623731
14725	14.9627988798377
14744	13.7886688456512
14761	19.0958027201965
14763	18.5372752379741
14764	14.0290871628985
14800	13.0530519651573
14809	14.8774184460152
14812	14.7484210533494
14829	18.1114736481327
14853	15.8516209060878
14890	15.4136179346186
14897	17.7204045905702
14915	16.1895617861641
14922	16.2288568968472
14924	16.3461754618412
14926	11.6340155780942
14938	15.5678093480775
14942	19.7758135748639
14968	13.5557353833512
14977	13.3426188474005
14989	14.6182853822165
15030	15.121587892221
15036	16.6836431586325
15087	16.4045201165647
15098	21.8637937629087
15113	15.5780345113133
15115	12.3896402172693
15120	19.8079955547776
15132	16.3169249007453
15150	15.8415723339806
15152	16.0810051338419
15161	14.4869807573893
15258	14.6726488475606
15267	16.3364310940829
15303	18.8016803694078
15330	14.1758743650167
15337	19.6222283936804
15342	19.581611027846
15353	14.7051704586027
15361	17.9613881692967
15368	13.8347849237113
15378	16.6454217037078
15379	15.8516209060878
15401	14.9201697365731
15415	13.5792085357947
15416	14.2989020112075
15421	14.1083161995775
15456	13.2947956869103
15476	13.6026411822763
15489	16.0611887305856
15490	15.8817284752969
15507	13.2588151184014
15516	13.8232703275227
15542	15.372239019872
15567	13.8347849237113
15587	13.8347849237113
15619	17.8457652562062
15621	12.8687643362291
15633	16.6931848483795
15635	17.4943120874761
15637	15.0582732196188
15644	10.8551552224949
15657	16.7408117207638
15711	17.756312235479
15721	18.3473214345216
15727	19.6059915448977
15739	15.0159151238401
15742	14.4429472793696
15759	14.8774184460152
15783	14.3655639204172
15787	12.706886642796
15801	12.3896402172693
15807	14.9414995112041
15815	16.6071122819095
15821	14.9201697365731
15822	12.8315892051087
15836	14.0970250283413
15850	12.8315892051087
15851	13.8922147468735
15887	16.9393823724254
15907	15.6900715087295
15938	15.7912335593151
15949	14.8130601697406
15979	17.8457652562062
16011	17.6664062793774
16013	12.3767812203253
16023	15.8516209060878
16027	13.1502827462276
16051	13.3187287318215
16058	13.3545478787036
16059	17.4487420384999
16102	16.9581725971401
16113	14.1983223194819
16126	16.7027210872883
16150	13.4614334705782
16168	16.4433015421203
16196	15.7407338023658
16200	14.0517696145134
16207	18.8946121798451
16218	12.3122847874754
16220	13.1260425730901
16245	14.541835102657
16263	17.3021113545382
16282	13.4732573055064
16305	15.1951215771781
16336	13.6260335317699
16345	12.0640540977685
16393	14.3655639204172
16425	13.8462899443472
16427	13.8807477909394
16446	14.9308384327784
16447	15.4342657910752
16453	14.6617922801492
16457	18.3299552958128
16460	16.9017392539619
16470	17.0424722347613
16487	16.0810051338419
16493	15.6188682235938
16524	19.928215122328
16566	13.1623860923205
16573	12.5047761575964
16583	12.9427942719831
16620	15.2160659311263
16640	16.8545671294465
16701	15.8917516561466
16711	17.2560337458219
16726	16.0710999865308
16728	12.7319248673571
16737	14.9521529881449
16800	15.7407338023658
16807	15.1110538694224
16856	22.210630380762
16880	13.9836118822672
16883	13.4850707731907
16920	16.0710999865308
16932	14.2989020112075
16943	16.7408117207638
16946	13.7886688456512
16961	16.6645433891669
16968	14.8345439521246
16979	13.6493857914588
16981	12.2993449154952
16985	11.8375414903193
16990	16.9111578889944
16995	14.0970250283413
16997	13.9265589642951
16999	18.6656808960215
17008	15.9617376893524
17021	16.5302270898894
17028	16.6836431586325
17035	15.9816774069199
17040	12.7194119160614
17063	14.9521529881449
17078	12.1298704841306
17081	17.7831953882468
17086	11.7294338241193
17107	14.8345439521246
17131	17.4852075788774
17146	13.6959708613298
17154	17.7831953882468
17174	15.3929423814694
17184	20.1190722962987
17185	13.1623860923205
17197	14.7376203041502
17253	16.6836431586325
17262	12.706886642796
17277	12.0243913468061
17291	16.7312971921631
17330	16.4916500779332
17357	14.142135623731
17359	14.0970250283413
17360	13.1865594572076
17366	17.8368401417414
17375	14.1083161995775
17385	16.71225188469
17402	14.8130601697406
17415	11.9179787111955
17416	10.617855409789
17434	14.7376203041502
17444	14.0744155109376
17458	12.9550914664644
17466	13.4140339097709
17496	15.121587892221
17524	17.2098327693515
17529	14.8559966660832
17531	14.3987791414526
17537	18.5114872237665
17539	12.5429199457037
17557	16.559100871003
17579	18.485663234597
17627	21.2956142131044
17637	15.0582732196188
17659	16.0810051338419
17666	18.9954738155621
17682	14.4208801201414
17685	14.5527811599861
17691	15.3515077373174
17741	20.4643545932237
17811	14.4319179174866
17812	17.7831953882468
17819	14.3655639204172
17832	15.2474285187084
17893	16.8923153673893
17895	14.3987791414526
17916	17.0050573219349
17919	22.6999256431342
17920	16.4142240630606
17922	14.9946912049302
17961	13.4495992410638
17976	15.608669810346
17983	14.541835102657
17990	17.1542273484866
18022	15.2683011205661
18033	17.612242412667
18057	17.1263569363373
18059	14.1083161995775
18062	15.9517584838197
18067	11.4963300707461
18094	26.4213771778559
18143	14.1758743650167
18188	16.7312971921631
18190	16.5687142830586
18191	17.0331262114455
18227	12.9427942719831
18237	15.5165824591046
18245	13.3187287318215
18272	13.5674770359496
18280	13.2106885889279
18289	18.1991810552784
18294	18.014502296584
18301	15.2265273046076
18306	16.6454217037078
18325	13.1865594572076
18333	14.0063679784962
18345	17.7742388551235
18354	14.8667114144405
18382	13.2828129934554
18408	15.9017685191999
18417	16.1993944999684
18418	15.6188682235938
18431	17.2190828816933
18448	13.960818693713
18457	19.3278782845115
18489	12.3252110742769
18498	18.6656808960215
18511	12.2344402676387
18525	13.8922147468735
18548	19.0206056551953
18556	21.4223527524926
18610	19.3608048471961
18613	16.3364310940829
18616	13.960818693713
18645	21.8929066836116
18649	13.949408133005
18651	15.2160659311263
18673	13.9379882308591
18678	13.0408471453167
18714	16.3461754618412
18728	15.3825941837408
18763	14.8345439521246
18784	14.4098338679497
18792	16.6645433891669
18808	18.3473214345216
18829	17.63934513567
18845	15.320358213703
18850	13.0164031741628
18895	15.6900715087295
18934	14.1758743650167
18943	14.9946912049302
18944	14.2877614547743
18946	19.5001224885913
18987	14.8238059529237
18988	13.5204492444112
19001	15.2160659311263
19007	22.4955763521189
19014	15.2265273046076
19016	18.9367031479783
19020	13.9265589642951
19032	15.1741483144875
19038	13.7886688456512
19052	14.5199182324732
19059	15.1636508048848
19071	17.4396137396599
19089	13.0774274335687
19099	17.5488399456913
19107	18.0762715280748
19127	18.4511750268814
19131	13.9151203102383
19135	15.423945317978
19145	16.8356612714161
19161	15.4754788572074
19163	13.5792085357947
19176	17.6303155240542
19182	16.4336147657025
19199	15.2995566315178
19251	18.3646711513388
19252	14.9094934062353
19269	17.3388852777553
19270	15.205597360275
19277	14.9201697365731
19281	15.309960955489
19282	13.9836118822672
19292	12.9304853825871
19297	26.0083279166329
19305	20.5497687001721
19320	15.0688441392918
19329	19.0540632107896
19383	14.0063679784962
19391	14.9414995112041
19430	16.6740960086898
19438	17.5034118603086
19445	14.3766441873329
19457	19.0958027201965
19474	16.8734518044228
19485	19.2370396440699
19487	13.0041639583165
19520	16.6166979175024
19522	15.4445793677631
19563	15.9017685191999
19605	16.3948104263879
19630	22.9788049669039
19674	13.0408471453167
19687	9.9039977773888
19694	13.4377545895006
